sample_id,study,mission,hardware,ecotype,condition,gravity,light,age_days,MYA1,MYA2,XI_K,SPR1,MAP65_1,CLASP,FRA1,CESA4,CESA7,CESA1,CSI1,IRX9,IRX10,XTH4,EXPA1,SEC,SPY,Xylan_4M_KOH,Xyloglucan_1M_KOH,Pectin_CDTA,Cellulose_Residue,Root_Length_mm,Root_Skewing_deg,Hypocotyl_Length_mm,Dry_Weight_mg
R4_roots,OSD-615,ISS Veggie,Veggie,Col-0,Ground,1.0,Light,11,9.90866890818963,9.334852095426053,9.723932117210458,10.928462782979441,10.206526328945152,9.176860663880678,8.379649476734798,8.48487231367456,8.797418005612506,10.293109867263937,9.827105667761478,8.814876807842314,8.809832946381444,8.918031057870541,8.968162875467579,7.946052155926804,8.410113313400695,59.10499912559783,111.39127936599978,169.30605505613,246.36638750538435,49.32410720913777,7.583309073117627,11.627262308862152,1.2863505002345015
R9_roots,OSD-615,ISS Veggie,Veggie,Col-0,Ground,1.0,Light,11,9.440535465844384,9.390216530640622,9.270313637941866,11.154027236066332,9.971710201251184,9.151525697017602,8.14895996077212,8.58368815107565,8.133313992599339,10.002724319827939,9.77744566431654,8.363490659337408,8.469233689613318,8.816685113077044,8.835868559943,8.036229121791227,8.464833636671354,54.290789949380446,116.42277091740895,182.6165594597221,252.48447092542025,45.74591805553961,-1.2898898385046733,12.309249561717234,1.2824108617323429
BRIC16_FLT_D1,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Dark,4,11.162555802769694,10.283189636776191,10.916629229273742,8.048718982588074,8.420475876979653,8.118697834876928,9.325616576064611,9.847994998554316,10.557265678364962,9.448713892153803,8.299940133028702,10.342201968029912,9.598230185257375,10.076774909546655,9.611626127350497,9.3903089809319,9.527978696093847,106.22376328614367,144.88931830623758,158.8300436225985,273.38117655017095,11.302988336234948,36.23033468341115,6.82338398581561,1.4814727935421916
BRIC16_FLT_D2,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Dark,4,11.144872406108595,10.29751692080394,10.787563562493917,8.128963176306067,8.829047799144414,7.975839460580255,9.571084623880354,10.601270627201972,9.91441623652203,9.263708251612924,8.391611617340281,10.629086644177198,10.065238045605758,10.448822539010937,9.868929462639809,9.294056501859615,9.575288593172795,117.26070373717266,151.47201722750222,119.67910686176555,313.7579256465875,10.6745424458999,45.79861180397207,7.1069560955657245,1.5906470515031745
BRIC16_FLT_D3,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Dark,4,11.317541201161704,9.917873790468201,10.479237400942768,8.192830441012457,8.625110169649432,8.264138958600293,9.979164656733928,10.073551634013553,10.397680358184456,9.234986268483723,8.440468344318797,9.549398339297165,10.085162088069021,9.975125933363806,10.14696368047877,9.113012976576483,9.295656426545706,117.90385223623,121.63257005414613,133.56077459918512,268.60282802452747,11.132450674565547,40.81417022041501,7.237197791326422,1.5263981376239224
BRIC16_FLT_D4,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Dark,4,11.44853923263109,10.262735411312123,10.110124348184286,8.561115583125678,8.696492733592896,8.054707347928312,9.535108496949364,10.070521757887484,10.396490428113593,9.812936261266636,8.570424614104653,9.745709342894681,10.217981776019139,10.07372129219843,9.933302519463359,9.538362107375601,9.288721241157855,114.410117542504,148.28498675038105,122.92616865669298,264.43949836987326,12.235987010397288,43.065372697277105,6.113902751071224,1.7169801608485373
BRIC16_GND_D1,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Dark,4,8.951634858891858,8.68455608605125,9.248260954157756,10.694747202715895,9.897166851099104,8.595627279290975,7.857548280925466,7.462948472442879,8.155201865876538,10.424798813065506,9.482748002313734,7.608452847618824,8.108967685628542,8.914264638702946,8.507878369169488,7.929727182363438,8.160882829965557,44.10710794999947,95.705666235172,176.3912850440741,233.28991960264403,14.181912697082169,5.515771237263597,8.116713997124485,1.812323621663787
BRIC16_GND_D2,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Dark,4,9.630149954941986,9.335003703629607,8.909119319932051,10.14387314390568,10.06931975946858,8.84345231808816,8.248145745275245,7.637217235416566,8.523533890259033,10.39527619064544,9.471222038512149,7.6571944720271725,7.903558944274677,8.66296090392492,8.093391536687955,7.94960400527655,8.491544487652465,40.38613458781494,113.81846926808551,168.11576030436223,223.28014504082475,15.749650530175925,-0.5073309860672905,9.170545247001488,1.9125209233907423
BRIC16_GND_D3,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Dark,4,8.825378311263382,8.811042821326344,8.821726796123476,10.531689630165964,9.928512808957976,8.76135938236051,8.54772273606669,8.423659549636106,8.070055897370823,10.466440725085283,9.349312758450806,7.305892395877959,8.191866609574713,8.983901056577938,8.403915293674995,8.23691861684377,8.50658074448374,45.98319639911442,120.50282460320308,160.69686481046818,253.34264594387054,14.399118423482387,7.85069929195531,8.429282436630292,1.8417568001875977
BRIC16_GND_D4,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Dark,4,9.675043299461564,8.880780688270235,8.785123378984578,10.595496213775439,9.314778339704437,8.896068567820791,8.354494060660148,8.051118343521976,8.278107747786462,10.319014348791155,9.173484438757361,7.5208715790013585,8.257126713863752,7.784564270190511,8.19726642088403,7.68149141860228,8.049665130054604,50.05648242423651,107.13100380841374,162.76678753522407,194.86062755652472,13.561248661660379,2.4078700231018595,7.758286831322524,1.9343996186682937
BRIC16_FLT_L1,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Light,4,10.754988786117613,10.417463713691948,10.563255653466785,8.64054294684921,8.462510293500646,7.771837476150236,9.596071807549583,9.850881027671969,9.95451346335415,9.632008574581626,8.536405991253162,10.015142325254226,9.993391032222293,10.358591654068853,10.011999489161951,9.182218026206003,9.5439916736701,115.17293834561409,152.37359695903362,144.54201122615186,285.42713506843,11.007909300827222,47.96259080153852,5.642069740354019,1.6166619341824835
BRIC16_FLT_L2,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Light,4,11.278800400933694,10.018516313048146,10.695396003620273,8.19316011416329,9.024500061063739,8.056341941165366,9.652983608711247,9.777636010845278,10.373989366641224,9.657470354960582,8.160744921800504,9.304820045454079,10.202900813874226,9.940750799825379,9.953138498601794,9.083287584163878,9.311312674633191,117.64379961969117,130.07426634825882,140.87821056510086,290.33022777537434,12.933950459257582,45.505575092544305,7.26525189740584,1.572091152415002
BRIC16_FLT_L3,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Light,4,10.439078847454583,10.197782879333586,10.332870321812056,8.589849148274308,8.60007861979206,8.295305078048735,9.354845566848862,10.11885033762753,10.116693587230916,9.54039786858732,8.761472881867922,9.746650668132359,10.294788943092872,9.889975030719253,10.078507527405788,9.710601883567843,9.383457425080305,116.20818401987998,135.87578900229343,136.70750319703154,297.0592876697305,10.932602863975818,41.753473668402115,7.000637272951612,1.4446787755501986
BRIC16_FLT_L4,OSD-121,STS-131,BRIC-16,Ler-0,Spaceflight,0.0,Light,4,10.893970796900886,10.150501163846274,10.658241230407144,8.618702611349889,8.519134741379247,8.328045952374518,9.431136842937237,10.107699574479465,10.394312803849889,9.440394970860915,8.636811232799289,10.117155037900634,10.331972279539752,10.273317552230143,9.999122561746754,9.584958076326094,9.57383639353511,109.47857526504326,150.8245872598695,136.26960432410192,275.29248305704726,11.95084183571698,45.670581429289975,6.3582293105789836,1.5584539308037588
BRIC16_GND_L1,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Light,4,8.699671709367156,9.07813254127223,9.063323007706881,10.227758364873837,10.003433506980459,8.855682017459754,8.182644827381214,7.940110721072486,8.301440240286503,10.134675757556769,9.74436831402796,6.896331027715025,7.53781633961054,8.353916377629623,8.254376340072577,7.734673053891507,8.312962132881081,42.71680934740541,104.17664990430494,159.92192322055922,219.08259832006314,15.224676029938324,10.804652484046853,8.489145116567531,1.8419953869344607
BRIC16_GND_L2,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Light,4,9.911283856927469,9.231643929261041,9.372435403099118,10.64972138904127,9.537792110273458,9.085233244564037,8.148871819997055,8.148626755853861,8.134827021742932,10.441213406834379,9.432348349319385,7.561727390445366,7.933945778636858,8.503102026294272,8.298336949968146,8.309612355104633,8.303066779168823,43.00370902992318,117.19596992389843,155.51126703882267,229.57812776063653,15.20012485677207,0.7046813519538366,8.227279078760217,1.8852772663451576
BRIC16_GND_L3,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Light,4,9.20398916531364,9.133973291784304,9.007229776143642,10.314410494712764,9.828795924905325,9.332684776461516,8.311491347340006,7.807040513566568,7.977996978711723,10.465556895529904,9.286018890728409,7.601653946793724,7.744128937621229,8.660852075623456,8.276728962653584,7.867762514496588,8.408640289719179,43.1742006876085,106.17209377148616,167.8457958977345,245.00063392703035,14.501340244401248,-0.7180086526739355,7.052363290484766,1.8515442142236778
BRIC16_GND_L4,OSD-121,STS-131,BRIC-16,Ler-0,Ground,1.0,Light,4,9.424658125732366,8.735386335471068,9.082558672625385,10.855019499061036,9.813247949117292,8.712885950399961,8.147500629486148,7.895250188564018,8.189336091657774,10.202048710682165,9.143837479543526,7.334330613295813,7.963318778473071,8.515294305524863,8.31215658213509,7.879617240647301,8.50101385391991,46.363994366818,110.46982504750451,168.1999648174931,221.0609050436225,14.69469785410236,0.24978954491386185,8.685147639376384,1.9278182870085512
